"V1" "V2" "V3" "V4"
"6393" -2.81341220654134e-05 -2.64856527704679e-05 2.82700311260592e-05 -1.70158969978936e-06
"4173" 2.60080831395383e-05 3.35764438099335e-05 -8.3252119470659e-06 6.12381252082124e-06
"4064" 2.09099682971826e-05 -3.32366962093828e-05 4.71971282749077e-05 -2.73076798844755e-05
"7853" 9.78410326297853e-05 0.000138958131071839 -5.75250400907333e-06 -3.75197740054291e-05
"452" -0.00028086543680183 -3.32847223957924e-05 -4.83466508361508e-05 -1.21820148681125e-05
"11122" -2.02516378403609e-05 1.19764121847834e-05 1.10621375015225e-06 1.641345405149e-05
"6941" -0.00018077072276262 -3.8687279045073e-05 2.97945393137015e-05 2.57269143296134e-06
"9552" -5.85224443546081e-05 -1.24136230045366e-05 1.41778229005451e-05 1.33490157679948e-05
"10410" -0.000228002179459363 -3.41822554840813e-05 1.61936517612088e-05 -6.35416704415037e-06
"2010" -6.72804807320904e-05 0.000159911061701518 3.0223899570558e-05 0.000123480752833231
"4241" -0.000252818739319464 -8.06930028212414e-05 9.5637145014244e-05 -2.3016698101183e-05
"873" -8.05356652044116e-05 0.000178396901911262 4.67785153364528e-05 0.0001539159834847
"6192" -7.26016648863626e-05 -4.52182761252689e-06 6.59728701272407e-06 1.84141452759607e-05
"6016" 4.89415071861053e-05 2.26641039993053e-06 6.26462134175846e-06 -6.82662404022976e-06
"1893" 6.62943036846176e-05 0.000119472201518055 -1.13080312356475e-05 -1.20009197780839e-05
"1743" 9.1296646654054e-05 0.000180767748677187 -7.38008570966693e-06 -4.46701698370589e-05
"257" -0.000314337908766858 -4.38605268448129e-05 -3.93995348201493e-05 -2.20193068924337e-05
"7471" -0.000151042458552642 -1.1811255533929e-05 -9.00399825506342e-07 1.48227243910306e-05
"11344" 0.000254798791725846 -6.98517191323406e-05 -1.34756467331876e-05 5.17892693600803e-06
"10515" 0.000112141976698955 0.000150030300448019 -3.00971739800298e-06 -5.12130507886139e-05
"3674" 0.000120767224758387 8.68789379376192e-05 2.29729960755326e-08 -4.3022512612924e-05
"5917" 0.000291128459053985 -9.05210443610382e-05 -1.95839554230751e-05 1.84616259106745e-05
"11210" -0.000244886213719522 -5.01790099454279e-05 4.23972508933572e-05 -1.29037039416356e-05
"1063" -0.000223222234284652 -1.73913386997889e-05 -4.10052142508466e-05 2.33986188865229e-06
"551" -9.25929067927038e-05 0.000205633980011609 6.79958971881731e-05 0.000197094263707416
"6283" 1.44885357388285e-05 7.0610615505853e-06 3.824974187738e-06 4.73588164382142e-06
"3062" -6.57448902261407e-05 2.36352085840873e-05 -7.77081666126762e-06 3.01178788556366e-05
"120" -0.000326892910504291 -3.73868544602264e-05 -0.00011102730770605 -1.18619670246696e-05
"791" -0.000245391007150646 -2.40844667126665e-05 -4.09367224260424e-05 -4.02798119905968e-06
"10982" 1.68391522170491e-05 5.80630304409716e-05 -1.11858148378776e-05 1.26153927807286e-05
"8273" -2.17276581021516e-07 -1.3845561469413e-05 1.82397092778487e-05 -1.10523935712818e-06
"8203" 2.12048334792734e-05 3.40842636906181e-06 4.8276560163337e-06 2.90807211008785e-07
"3222" -0.00010654791547366 -1.71031846280691e-05 1.19840674405191e-05 1.61495094341507e-05
"8310" -7.92921667794711e-05 0.000134049252188705 2.58518424211458e-05 0.000110645302162041
"5461" -0.000274146050630544 -0.000107664201358424 0.000139279224623364 -3.77311670863687e-05
"8611" -0.000270754080717113 -0.000117593091778431 0.00016359214621389 -4.5976520620845e-05
"5892" 1.33609805449784e-05 9.69230227782056e-05 -1.56350981595782e-05 1.81775018047316e-05
"25" -0.00035498226822103 -4.12383960799157e-05 -0.000140377286736301 -1.23946696294014e-05
"4733" 0.000122741602404848 0.000241147027642306 2.46247023359632e-07 -8.83877407610936e-05
"2923" 7.60717567271584e-05 0.000132088486503324 -9.97516159573859e-06 -2.10408652243127e-05
"10717" 0.000266382752593685 -7.71328069901514e-05 -1.58234126126835e-05 1.00158709139955e-05
"3532" -0.000258731802554287 -0.000109949032400133 0.000185637476872853 -3.96863036932184e-05
"4542" -4.85611514599017e-05 2.94836219482764e-05 -8.99095487821575e-06 2.93234782299374e-05
"11881" -7.94682842962833e-05 3.15623589285571e-05 -1.0539544106617e-05 3.50140239848318e-05
"1302" -0.000268273516178309 -0.000116010275529172 0.000186338696461934 -4.46925431646327e-05
"6513" -0.000262398342590824 -0.00011286476740111 0.000193429418923183 -4.07100282841107e-05
"321" -0.000308046328666024 -3.07865830501233e-05 -0.000110235899025698 -4.60027141979369e-06
"7683" 0.000125573978960184 0.000220238699155609 1.06018423339863e-06 -8.16122410599709e-05
"8152" -0.000154131824031538 -8.13035161056989e-05 0.000104344372529473 -2.02444461795406e-05
"3912" -0.000185616189858028 -7.10341138016512e-05 8.47848744545863e-05 -1.38809275506665e-05
"5123" 4.70275366135434e-05 5.48781259140931e-05 -1.08865720701878e-05 1.10095982039036e-06
"1223" -3.40574968554179e-05 -1.00797945283141e-05 1.25289233565045e-05 9.87666159602629e-06
"6423" -3.93886461973502e-05 -3.42151067512625e-05 3.69615810880797e-05 -4.18598116247896e-06
"2722" -0.000195159704428501 -8.85774007007603e-05 0.000115407889315186 -2.69488486736286e-05
"4964" 0.000326095558730647 -0.000108421252387708 -2.40381574457099e-05 2.7644895524406e-05
"5616" 6.73553797143269e-05 2.41880462732629e-05 -5.442400128975e-07 -8.88473564951799e-06
"5415" -3.16797888381263e-05 -2.51295115634009e-05 2.59379877257819e-05 9.14295911289506e-07
"9192" 4.31477748731507e-05 0.000115199825722277 -1.25753741324869e-05 3.05059943761261e-06
"677" -8.93119945904679e-05 0.000191042649433991 5.854020848343e-05 0.000175958188714678
"9893" 5.63260089667855e-05 3.1428878615796e-05 -4.32471639758723e-06 -4.52964449578813e-06
"226" -0.000314697960898178 -4.23301712676847e-05 -5.33331119462107e-05 -2.01168418847882e-05
"5064" 0.000323210360323538 -0.00010697459733545 -2.36962907514653e-05 2.69327930621775e-05
"739" -0.000253399876926006 -2.75276641469273e-05 -3.19006537788255e-05 -7.61389542144396e-06
"6472" -0.000160396025667743 -7.89455286737836e-05 0.000100853680798073 -1.80674505241944e-05
"11434" 0.000283037662942229 -8.57243150609354e-05 -1.79826213089615e-05 1.4157802677511e-05
"3494" 5.3952196783164e-05 -1.31645785519853e-05 2.04851999153869e-05 -1.92122969629746e-05
"4942" -0.000167013898909546 -7.66823330480373e-05 9.71116517478853e-05 -1.65848577261939e-05
"1137" -0.000246756709372637 -4.04305497892333e-05 2.21789883328395e-05 -1.19014100214339e-05
"8653" 0.00012331070182587 0.000202287778129386 3.12718419309723e-06 -7.43540694925091e-05
"8061" -0.00011657000108647 1.70349268415615e-05 -1.16595846421684e-05 2.95558808489987e-05
"598" -0.000274653483951059 -2.47125285380347e-05 -8.58513577880833e-05 -6.03451266029028e-07
"2654" 0.000124894480906322 0.000123195956653917 1.15744070133553e-06 -5.42529286817431e-05
"1393" -8.66451547018277e-05 -4.96866640782109e-05 5.5302169080786e-05 -6.83487224371274e-06
"9322" 9.73518310856441e-06 6.23744512867924e-05 -1.26242115571677e-05 1.67983313678701e-05
"1563" 0.000136472304896789 0.000295276981347516 1.20627382718325e-05 -0.000123877540208326
"4984" 0.000125480548582985 4.31935904389001e-05 7.65142939591098e-06 -4.01173363960533e-05
"463" -0.000304386793573526 -4.70579888544218e-05 -6.05720220394008e-07 -2.42402462904218e-05
"8594" 0.000189439066503685 -3.57552481299447e-05 -4.76492830209213e-06 -1.17248376973076e-05
"8043" 6.55958647850207e-05 6.1218119275168e-05 -9.66263693830876e-06 -6.17884888012045e-06
"9191" -0.000217238310554294 -8.34425838019769e-05 0.00010172616450641 -2.00744022956771e-05
"374" -0.000290146285984638 -3.53057383931418e-05 -5.34209275157998e-05 -1.37283956615853e-05
"7942" -9.594341818745e-05 -3.45718783614837e-05 3.37382259383861e-05 4.59443174129204e-06
"1591" -0.000233535348549394 -4.22149585098088e-05 3.23922255149009e-05 -9.02624338820527e-06
"8673" 0.000118268172154772 0.00018687034303812 -9.77664255163078e-07 -6.38297267277535e-05
"23" -0.00035552953692346 -4.33829617849804e-05 -0.000127668458136336 -1.64308608348661e-05
"11215" 0.000135938155256696 0.000215030095579678 6.53619606176839e-06 -8.90860323768309e-05
"9814" 4.13687031045847e-05 7.84108995857165e-05 -1.20390940690531e-05 4.71093407022446e-06
"2672" -0.000175923072379435 -7.4290897679735e-05 8.98250413223937e-05 -1.50924579661122e-05
"9410" -0.000206322701994301 -1.52555257212316e-05 -2.20534624482367e-05 3.10936388451085e-06
"112" -0.00034255052084779 -3.67643100099961e-05 -0.000136712572865824 -8.34249522074138e-06
"11153" -5.68713345634186e-05 -6.08734686734781e-05 7.60872240453156e-05 -2.45607698574425e-05
"2333" -5.3363871399147e-05 -2.71037519341327e-05 3.00492952730695e-05 1.09912486272137e-06
"11494" 0.000309811721979049 -0.000100281222873958 -2.20351014731247e-05 2.21484111399534e-05
"8884" 0.000317060529568211 -0.000104750634822188 -2.36357035441683e-05 2.57494481322352e-05
"2212" -0.000139702893678852 -2.99949731648959e-05 2.09009866763166e-05 9.1924698405035e-06
"2104" 2.93095346432343e-05 6.82844230357891e-05 -1.44564658056198e-05 8.95150997603387e-06
"1332" -1.54422850957546e-05 9.92235604893483e-05 -1.32933480590878e-05 3.21187730323079e-05
"2121" -0.000237591262963022 -5.19844182455103e-05 4.72414060228683e-05 -1.12885846468134e-05
"1283" -4.51264248676887e-05 -1.8842473448463e-05 1.90375440337723e-05 6.19727321277359e-06
"11834" 0.000246565268650688 -6.32459739531548e-05 -1.11990874188117e-05 -5.23828864931e-07
"4194" 0.000101161644295802 1.97413589688324e-05 2.919176013698e-06 -2.16455510590998e-05
"4061" -0.000198421823089615 -3.08047314578329e-05 1.88338834094422e-05 1.32553586505707e-06
"10917" 0.000215449366572196 -4.67798881808566e-05 -6.85026310309394e-06 -9.00318171476199e-06
"1003" -0.000240451284360458 -1.86033769420383e-05 -5.89183737425093e-05 3.38848901572465e-06
"9844" 0.000220991679396124 -5.24970334446595e-05 -9.15204146678468e-06 -3.09626251578113e-06
"9817" 0.00020870899977404 -4.50605317679024e-05 -6.99036487890501e-06 -7.9414041405357e-06
"1511" -0.000208703145779981 -1.90089782330314e-05 -6.45037334563839e-06 6.17482765087129e-07
"7971" -5.58368747662285e-05 9.32247655710082e-05 -6.22453492961508e-06 4.99237459048101e-05
"5843" 0.000108089405081821 0.000191058370038149 -2.7035714233462e-06 -6.04266684107087e-05
"5424" 0.000306855641290154 -9.86098509102028e-05 -2.16189621950587e-05 2.26438218610504e-05
"5524" 0.00034795661036101 -0.000120472743768466 -2.75274698935756e-05 3.42947997352741e-05
"8752" -7.24482360965171e-05 -1.89906226188181e-05 1.86965152580606e-05 1.14067049120369e-05
"2721" -0.000262267874681031 -7.85591401065435e-05 8.77480524825178e-05 -2.26388431540901e-05
"10661" -0.000192432409016971 -6.96005351380176e-05 7.966951369612e-05 -1.08486179697447e-05
"7621" -0.000186906941427907 -4.94954683356481e-05 4.47163971873254e-05 -1.64741202070295e-06
"6916" 2.69455945144959e-05 -1.38387796283455e-05 2.04170406521822e-05 -9.99750527597767e-06
"7093" 6.16456817408131e-05 6.3915993648545e-05 -1.08217043900674e-05 -5.033793460562e-06
"3553" -0.000101072689972442 -6.70066996966996e-05 8.29901951167529e-05 -2.04937525089854e-05
"6983" 8.178164559263e-05 0.000108185556494171 -9.78442342225365e-06 -2.1531548817175e-05
"4681" -0.000212346433865496 -4.91893175309047e-05 4.61831058922516e-05 -6.42788586222394e-06
"4772" -0.000119624210071763 -3.73313248750765e-05 3.36671903122524e-05 5.71243341809694e-06
"71" -0.000338370414176664 -3.92002131422833e-05 -0.000124122693353203 -1.18100139848757e-05
"2321" -6.67432853538286e-05 0.000137066987103527 1.81125589934936e-05 9.39639565957245e-05
"525" -0.000269727851580702 -2.77647182894669e-05 -6.45817454827978e-05 -6.06711613170383e-06
"8993" 6.13442198638091e-05 4.52942719890278e-05 -8.46626831109948e-06 -5.17669874988487e-06
"1210" -0.000268451594499864 -6.42534142127587e-05 6.29409434324815e-05 -2.09146925798385e-05
"8031" -6.45355136856596e-05 8.02590303623801e-05 -7.16269454155981e-06 5.1158195199422e-05
"5951" -0.000243361023109583 -8.4279409366797e-05 0.000103003813799178 -2.26580576911082e-05
"10561" -0.00016481660519478 -4.45235164987462e-05 4.10035101129604e-05 7.53414011851167e-07
"5651" -0.00016211708428133 -6.964758882224e-06 -7.59503669652356e-06 1.35601559931966e-05
"796" -0.00025309433342195 -2.89673163101706e-05 -1.82164585240445e-05 -9.41418977653944e-06
"11414" -3.85731146754602e-06 1.84864935652377e-05 -2.10056366616659e-06 1.19330712029965e-05
"6211" -0.000158497065296874 -7.92784134046111e-06 -5.37077244244697e-06 1.39409179236786e-05
"5222" -1.65059703724875e-05 6.26459871965979e-05 -1.33878770019866e-05 2.64541537949089e-05
"1169" -0.000232277207426433 -1.67140763970577e-05 -5.190738384115e-05 5.01255227834455e-06
"11073" -3.48519850626419e-05 -4.69226977741223e-05 5.53067559219462e-05 -1.66511565485983e-05
"3352" -0.000145393199491558 -5.12607394654016e-05 5.36291547387144e-05 -1.41621786019308e-06
"611" -0.000261541325720541 -2.74707293979532e-05 -5.03700428625138e-05 -6.6617358285759e-06
"6782" -6.71626541466179e-07 7.00164227820207e-05 -1.30667164599519e-05 2.12165185261038e-05
"8991" -0.000162961882334089 -3.33403888094218e-05 2.41745365665996e-05 6.63506575393002e-06
"876" -8.46949809124354e-05 0.000172860990990181 4.67708502086366e-05 0.000151409258329034
"2834" 9.70652675914405e-05 3.99609237045135e-05 -4.1774927299475e-06 -2.09765837718748e-05
"8831" -0.00012249319103192 5.83895745504917e-06 -6.71220711631883e-06 2.36711290542953e-05
"11662" 8.4655009500016e-05 0.000185271725523675 -8.99185799378071e-06 -4.19241768973282e-05
"9821" -0.000176754697776669 -5.15072641429141e-05 5.27375676268234e-05 -3.43816034925373e-06
"2142" -2.14043888385071e-05 8.46264998651293e-05 -1.3930363128317e-05 3.18831125818208e-05
"4512" -0.000233654791851811 -9.88356675361661e-05 0.000142086736635193 -3.11589485950357e-05
"6121" -6.24430266786915e-05 0.000103791335394071 6.54365106095278e-07 6.00191205755021e-05
"1075" -0.000234222438799777 -2.71811096436714e-05 -6.34501091161521e-06 -5.85302615934154e-06
"4333" -2.39584441458058e-05 -1.54899070794346e-05 1.68097237956963e-05 4.34609942107698e-06
"9574" 0.000274923046297798 -8.23374788219475e-05 -1.75733009311366e-05 1.37044842413057e-05
"381" -0.000297562882102483 -4.01582128527261e-05 -2.99029122127017e-05 -1.91023021174765e-05
"8533" -8.61976273101761e-05 -7.14018152036879e-05 9.33876887125027e-05 -2.54702518279511e-05
"236" -0.000313209283250953 -3.36378921260723e-05 -0.000109816469139925 -7.39117664746122e-06
"10882" 4.23959349047132e-05 9.60649259554382e-05 -1.46035057444164e-05 3.87109593950385e-06
"7224" 0.000211529227405296 -4.89632470043661e-05 -8.79327221638031e-06 -3.11973520668925e-06
"11051" -6.25333269243386e-05 5.75519459833001e-05 -1.15275486218991e-05 4.22102705989069e-05
"2703" 0.000111035524342311 0.000228113575655162 -1.43466376288349e-06 -7.63382665006867e-05
"246" -0.000304798536360108 -3.56467012045863e-05 -8.17448131203594e-05 -1.23976277986975e-05
"5661" -0.000170339590802613 -1.71737403236657e-05 3.35256210445009e-07 1.04108262892773e-05
"10221" -5.61815449535697e-05 7.19024273350227e-05 -1.11817547828209e-05 4.37469437933807e-05
"4317" 7.08991066186102e-05 -8.44610373510733e-06 1.82951214656736e-05 -2.07764944523962e-05
"5964" 0.000316377201307193 -0.000103964136258003 -2.32256907260801e-05 2.5663015844713e-05
"10814" 1.4842820176317e-05 4.10166523652822e-05 -9.50127902608628e-06 1.04747813983373e-05
"4323" -1.37317089232085e-05 -7.42647581467337e-06 1.03214880875507e-05 5.70042721232569e-06
"3971" -0.0001824289494984 -1.37955264029098e-05 -6.29412168066203e-06 7.86570157021937e-06
"5793" 0.000114074227886212 0.000208120932276174 4.94143417629812e-08 -7.03766572052258e-05
"2194" 0.00011110293526602 9.13065483735155e-05 -3.53507244378865e-06 -3.59462855064046e-05
"6801" -0.000145321507368582 6.3458627688431e-07 -8.36966942684009e-06 1.85444347003925e-05
