"V1" "V2" "V3"
"1733" 600100 6744530 2875.075
"1734" 600250 6744290 2908.275
"1735" 600040 6744380 2910.348
"1736" 600010 6744530 2906.052
"1737" 600310 6744410 2828.51
"1738" 600070 6744590 2885.156
"1739" 600040 6744500 2899.069
"1740" 600190 6744230 2955.071
"1741" 600220 6744320 2903.72
"1742" 600190 6744440 2863.322
"1743" 600160 6744560 2841.785
"1744" 599980 6744560 2915.271
"1745" 599980 6744590 2926.671
"1746" 600220 6744440 2849.52
"1747" 600160 6744260 2941.795
"1748" 599920 6744590 2919.542
"1749" 600160 6744410 2883.748
"1750" 600310 6744350 2846.646
"1751" 600430 6744350 2801.087
"1754" 599980 6744620 2941.686
"1756" 600340 6744320 2842.929
"1757" 600010 6744410 2905.039
"1758" 600100 6744470 2884.57
"1759" 599980 6744500 2905.91
"1760" 600100 6744380 2906.358
"1761" 600160 6744470 2863.91
"1762" 600190 6744530 2838.42
"1764" 599980 6744440 2915.148
"1765" 600130 6744410 2892.597
"1766" 599950 6744500 2896.309
"1768" 600340 6744380 2823.488
"1769" 600070 6744530 2888.295
"1770" 600040 6744350 2916.422
"1771" 600040 6744620 2909.45
"1772" 600190 6744470 2852.77
